id,lon,lat,highway
377,-93.144089,44.949423,"[3, 1, 0]"
378,-93.1873665,44.9496386,"[3, 0, 0]"
379,-93.189906,44.949635,"[4, 0, 0]"
380,-93.1924575,44.949624,"[3, 0, 0]"
381,-93.118672,44.949451,"[3, 0, 0]"
382,-93.1212305,44.9494642,"[3, 0, 0]"
383,-93.160809,44.949387,"[0, 1, 0]"
384,-93.1619032,44.949379,"[3, 1, 0]"
385,-93.165327,44.949355,"[4, 0, 0]"
386,-93.1684474,44.9493433,"[1, 0, 0]"
387,-93.170811,44.94933,"[4, 0, 0]"
388,-93.1733752,44.949373,"[4, 0, 0]"
389,-93.1746698,44.9494296,"[4, 0, 0]"
390,-93.176798,44.9494671,"[3, 0, 0]"
391,-93.1488379,44.9883282,"[4, 0, 0]"
392,-93.1488266,44.9892725,"[3, 0, 0]"
393,-93.1488243,44.990173,"[4, 0, 0]"
394,-93.148812,44.9919335,"[3, 0, 0]"
395,-93.149158,44.942904,"[4, 0, 0]"
396,-93.149166,44.943957,"[4, 0, 0]"
397,-93.149174,44.945012,"[4, 0, 0]"
398,-93.14918,44.945812,"[4, 0, 0]"
399,-93.1491962,44.9466304,"[4, 0, 0]"
400,-93.149192,44.947458,"[4, 0, 0]"
401,-93.1492,44.948537,"[3, 1, 0]"
402,-93.1488027,44.9874755,"[2, 0, 0]"
403,-93.1492168,44.9524593,"[2, 0, 0]"
404,-93.1492022,44.953044,"[3, 0, 0]"
405,-93.1491886,44.9566612,"[4, 0, 0]"
406,-93.1491796,44.9575675,"[4, 0, 0]"
407,-93.1491889,44.9584747,"[4, 0, 0]"
408,-93.1491803,44.9593742,"[4, 0, 0]"
409,-93.1491768,44.9611902,"[4, 0, 0]"
410,-93.1491733,44.9620919,"[4, 0, 0]"
411,-93.149176,44.9630009,"[4, 0, 0]"
412,-93.1491697,44.9648028,"[4, 0, 0]"
413,-93.149164,44.9657006,"[4, 0, 0]"
414,-93.149141,44.9665685,"[3, 0, 0]"
415,-93.0606486,44.9469243,"[4, 0, 0]"
416,-93.0595918,44.9477058,"[4, 0, 0]"
417,-93.058766,44.948699,"[3, 0, 0]"
418,-93.1037389,44.9547037,"[3, 0, 0]"
419,-93.103761,44.956849,"[4, 0, 0]"
420,-93.1037664,44.9579129,"[3, 0, 0]"
421,-93.1037635,44.9589573,"[4, 0, 0]"
422,-93.1037621,44.9599683,"[4, 0, 0]"
423,-93.103676,44.982809,"[3, 0, 0]"
424,-93.1036667,44.9845981,"[3, 0, 0]"
425,-93.1038129,44.9651615,"[3, 0, 0]"
426,-93.1036483,44.9655982,"[3, 0, 0]"
427,-93.1038135,44.9660696,"[3, 0, 0]"
428,-93.1036667,44.9873299,"[3, 0, 0]"
429,-93.1036624,44.9882441,"[4, 0, 0]"
430,-93.103625,44.9891512,"[4, 0, 0]"
431,-93.103618,44.9899956,"[4, 0, 0]"
432,-93.103612,44.9906131,"[1, 1, 0]"
433,-93.1038173,44.9666224,"[4, 0, 0]"
434,-93.1038281,44.9674846,"[4, 0, 0]"
435,-93.103835,44.9683685,"[4, 0, 0]"
436,-93.1038437,44.9689845,"[3, 0, 0]"
437,-93.1038456,44.9695069,"[4, 0, 0]"
438,-93.1038114,44.9703076,"[4, 0, 0]"
439,-93.1037771,44.9711261,"[4, 0, 0]"
440,-93.1037601,44.9720266,"[4, 0, 0]"
441,-93.1037562,44.9729295,"[4, 0, 0]"
442,-93.1037124,44.973801,"[4, 0, 0]"
443,-93.1037036,44.974697,"[4, 0, 0]"
444,-93.1036999,44.97559,"[4, 0, 0]"
445,-93.1036958,44.9764853,"[4, 0, 0]"
446,-93.103694,44.977388,"[4, 0, 0]"
447,-93.1037058,44.9791922,"[4, 0, 0]"
448,-93.103681,44.980086,"[4, 0, 0]"
449,-93.103683,44.980985,"[3, 0, 0]"
450,-93.1038053,44.9648078,"[3, 1, 0]"
451,-93.1039829,44.9655985,"[3, 0, 0]"
452,-93.0085336,44.9227754,"[3, 0, 0]"
453,-93.0092078,44.9227754,"[1, 0, 0]"
454,-93.0150628,44.9459958,"[3, 0, 0]"
455,-93.0132989,44.9460082,"[2, 0, 0]"
456,-93.1058669,44.9864064,"[3, 1, 0]"
457,-93.10715,44.986404,"[3, 0, 0]"
458,-93.108422,44.986403,"[3, 0, 0]"
459,-93.1101213,44.9864021,"[1, 1, 0]"
460,-93.1146264,44.9863694,"[3, 0, 0]"
461,-93.1147885,44.9864096,"[3, 0, 0]"
462,-93.116024,44.986395,"[4, 0, 0]"
463,-93.117299,44.986387,"[4, 0, 0]"
464,-93.118564,44.986385,"[4, 0, 0]"
465,-93.119831,44.986384,"[3, 0, 0]"
466,-93.121096,44.986383,"[3, 0, 0]"
467,-93.122379,44.986381,"[3, 0, 0]"
468,-93.123645,44.986379,"[3, 0, 0]"
469,-93.124915,44.986378,"[3, 0, 0]"
470,-93.1262123,44.986376,"[3, 0, 0]"
471,-93.113536,44.986398,"[2, 0, 0]"
472,-93.0881819,44.9339353,"[4, 0, 0]"
473,-93.0881687,44.9330879,"[4, 0, 0]"
474,-93.0881596,44.9322492,"[4, 0, 0]"
475,-93.0881205,44.9296864,"[4, 0, 0]"
476,-93.0881012,44.9288304,"[4, 0, 0]"
477,-93.0880848,44.9279846,"[4, 0, 0]"
478,-93.0880704,44.9262905,"[4, 0, 0]"
479,-93.0880662,44.92544,"[4, 0, 0]"
480,-93.0880517,44.9239487,"[3, 0, 0]"
481,-93.0880452,44.9231083,"[2, 2, 0]"
482,-93.088039,44.9222367,"[4, 0, 0]"
483,-93.088033,44.921372,"[4, 0, 0]"
484,-93.088026,44.9205394,"[4, 0, 0]"
485,-93.1015954,44.9432311,"[4, 0, 0]"
486,-93.0356047,44.955245,"[1, 0, 0]"
487,-93.035556,44.955896,"[3, 0, 0]"
488,-93.035509,44.95326,"[3, 0, 0]"
489,-93.035514,44.9541,"[3, 0, 0]"
490,-93.0354689,44.9729516,"[3, 0, 0]"
491,-93.035465,44.973913,"[3, 0, 0]"
492,-93.035453,44.976775,"[3, 0, 0]"
493,-93.035449,44.977518,"[4, 0, 0]"
494,-93.035452,44.981136,"[4, 0, 0]"
495,-93.035452,44.982051,"[3, 0, 0]"
496,-93.035452,44.982957,"[3, 0, 0]"
497,-93.035453,44.983846,"[4, 0, 0]"
498,-93.035453,44.984755,"[4, 0, 1]"
499,-93.035454,44.98656,"[4, 0, 0]"
500,-93.035455,44.987459,"[3, 0, 0]"
501,-93.035456,44.988369,"[3, 0, 0]"
502,-93.035456,44.988449,"[3, 0, 0]"
503,-93.035456,44.989271,"[3, 0, 0]"
504,-93.035457,44.990183,"[4, 0, 0]"
505,-93.035271,44.99047,"[4, 0, 0]"
506,-93.0354922,44.9613165,"[4, 0, 0]"
507,-93.035499,44.96222,"[3, 0, 0]"
508,-93.0355127,44.9631214,"[4, 0, 0]"
509,-93.035506,44.964036,"[4, 0, 0]"
510,-93.035499,44.965848,"[3, 0, 0]"
511,-93.035495,44.966711,"[4, 0, 0]"
512,-93.035491,44.967749,"[4, 0, 0]"
513,-93.035487,44.96875,"[4, 0, 0]"
514,-93.035484,44.969529,"[4, 0, 0]"
515,-93.03548,44.970308,"[4, 0, 0]"
516,-93.035477,44.971144,"[1, 0, 0]"
517,-93.034635,44.948777,"[3, 0, 0]"
518,-93.034645,44.949706,"[3, 1, 0]"
519,-93.034653,44.950436,"[4, 0, 0]"
520,-93.034664,44.95137,"[4, 0, 0]"
521,-93.0346724,44.9518788,"[1, 0, 2]"
522,-93.0354405,44.9568018,"[3, 0, 0]"
523,-93.080664,44.9296999,"[4, 0, 0]"
524,-93.0806387,44.9288506,"[3, 0, 0]"
525,-93.0808788,44.9296995,"[4, 0, 0]"
526,-93.0808645,44.9288507,"[3, 0, 0]"
527,-93.1286927,44.9891009,"[3, 0, 0]"
528,-93.128659,44.990888,"[3, 0, 0]"
529,-93.128911,44.9769098,"[1, 0, 0]"
