src,dst,weight,highway
118384294,118807297,45.042,secondary
118384294,118666677,310.54100000000005,secondary
118384309,118419279,46.608,tertiary_link
118384309,118677161,110.388,tertiary
118384309,118807297,26.312,tertiary
118384316,118570231,98.185,secondary
118384316,118384327,66.457,secondary
118384316,118631520,174.473,secondary
118384327,1912718885,399.041,motorway_link
118384327,118384343,111.928,secondary
118384343,118399234,28.031,secondary
118384343,118384344,32.288,secondary
118384344,118399234,43.139,secondary_link
118384344,118384360,159.009,secondary
118384360,118384376,299.351,motorway_link
118384360,118894331,712.632,secondary
118384376,1912718885,996.747,motorway
118384376,558419662,524.412,motorway
118386158,118726747,11.595,unclassified
118386158,118386165,44.975,unclassified
118386158,118544988,33.643,unclassified
118386165,118386171,78.698,primary
118386165,118544988,46.104,primary
118386171,118386175,24.917,primary
118386171,118421276,94.026,primary
118386171,118575998,127.77100000000002,primary
118386175,118473327,276.19300000000004,motorway_link
118386175,118386181,77.698,secondary
118386181,118386184,36.908,secondary
118386181,118493941,29.986,residential
118386184,118493923,87.567,secondary
118386184,118493941,35.371,residential
118386685,118788963,8.458,tertiary
118386685,118386698,22.402,residential
118386685,118788947,106.658,tertiary
118387749,118694389,80.656,residential
118387749,118865106,400.629,tertiary
118387749,118663298,104.288,tertiary
118387759,118387762,42.087,residential
118387759,118865106,83.992,secondary
118387759,118677072,218.837,secondary
118390198,118418247,617.1229999999999,motorway
118390198,118390279,920.585,motorway
118390198,118768620,684.208,motorway
118390279,118404160,785.8750000000001,motorway_link
118390279,118497991,298.288,motorway
118390311,118597836,117.251,secondary
118390311,118394279,89.536,motorway_link
118390385,118399254,12.271,residential
118390385,118878869,53.623000000000005,residential
118390566,118390597,468.618,motorway_link
118390566,118390641,869.2119999999999,motorway
118390566,118531759,214.282,motorway
118390597,118556110,37.664,motorway_link
118390597,118390604,22.901000000000003,motorway_link
118390604,118556110,31.575,secondary
118390604,118472477,196.579,secondary
118390604,118390608,38.301,motorway_link
118390608,118390641,334.65099999999995,motorway_link
118390608,118556110,43.842,motorway_link
118390641,118416792,1428.308,motorway
118390979,118390999,242.705,residential
118390979,118519027,317.098,tertiary
118390979,118405673,433.475,tertiary
118391137,118391157,152.316,residential
118391137,475597296,53.812000000000005,residential
118391137,9016303433,304.756,residential
118391157,118405612,77.982,residential
118391157,9016303435,173.25,residential
118392064,118392082,159.719,residential
118392064,118392199,96.552,residential
118392064,118561531,108.964,residential
118392199,118392304,90.896,residential
118392199,118392229,171.93299999999996,residential
118392264,118392304,200.333,residential
118392304,118527827,73.553,residential
118392304,118599722,238.357,residential
118392312,118392337,401.3320000000001,motorway_link
118392312,118862183,1433.708,motorway
118392312,118862123,323.668,motorway
118392337,118554597,305.12499999999994,motorway_link
118392337,1834406625,277.257,motorway_link
118393574,118393579,36.241,motorway_link
118393574,118470552,49.916,motorway_link
118393574,118470606,469.845,motorway_link
118393579,118393585,10.898,motorway_link
118393579,118470552,33.561,secondary
118393579,118540296,276.32,secondary
118393585,118393589,29.035,motorway_link
118393585,118540302,276.175,secondary
118393585,118441576,30.931,secondary
118393589,118441516,460.636,motorway_link
118393589,118441576,42.760000000000005,motorway_link
118394248,118394279,442.513,motorway_link
118394248,118541772,222.393,motorway
118394395,118598443,318.27600000000007,residential
118394406,118404160,358.262,motorway
118394406,118907419,534.5920000000001,motorway_link
118394909,118668151,27.061,tertiary
118394909,118394929,33.114999999999995,secondary_link
118394909,118845977,72.212,tertiary
118394929,118394936,91.102,secondary
118394929,118668151,25.189,secondary
118394936,118394968,317.706,motorway_link
118394936,118710292,53.524,residential
118394936,1635663908,88.319,secondary
118394968,1635657317,215.651,motorway
118394968,118492167,281.21,motorway
118395541,118677401,97.226,residential
118395580,118705145,58.261,residential
118396431,118396459,284.216,motorway_link
118396431,118399483,69.327,motorway
118396459,118923703,88.53699999999999,tertiary
118396459,118741207,57.16,tertiary
118397621,118397623,16.18,residential
118397623,118579569,561.2499999999999,residential
118397623,118579483,124.64700000000002,residential
118398405,118398422,105.89,residential
118398422,118728246,194.256,residential
118398422,118728227,265.207,residential
118398470,118398484,195.079,residential
118398484,118764556,40.49,secondary
118398484,118858001,378.408,secondary
118398491,118398515,128.728,residential
118398491,118398534,45.965,tertiary
118398491,118499239,301.48,tertiary
118398515,118470267,22.33,residential
118398515,118398534,100.381,residential
118398534,118629311,74.94800000000001,tertiary
118399081,118695826,49.694,secondary
118399081,118676311,49.391,secondary
118399081,118561811,289.187,residential
118399113,118676311,49.14,secondary
118399113,118777193,53.805,secondary
118399113,118619941,171.14499999999998,residential
118399234,118631520,11.736,secondary
118399246,118399251,41.753,residential
118399246,118441439,39.81,residential
118399246,118441444,131.256,residential
118399251,118399254,41.865,residential
118399251,118441424,44.158,residential
118399254,118878872,54.141,residential
118399371,118726747,54.333,residential
118399416,118423764,26.374,secondary
118399416,118399427,46.606,secondary_link
118399416,118652539,19.888,secondary
118399427,118399483,193.394,motorway_link
118399427,118423764,34.72,secondary
118399483,118710932,369.76,motorway
118399509,1635701881,79.08399999999999,secondary
118399509,118399520,52.72800000000001,motorway_link
118399509,1635674226,23.803,secondary
118399520,1635674226,53.557,motorway_link
118399520,118710932,269.814,motorway_link
118399680,118573765,113.118,residential
118399747,118571282,624.9159999999999,primary
118399747,118529728,223.526,primary
118399747,10038919999,198.731,motorway_link
118399818,10038919999,283.187,motorway_link
118399818,118515880,334.386,motorway_link
118399818,118399852,333.488,motorway_link
118399852,118515815,1501.4110000000005,motorway
118400215,118435595,118.479,secondary
118400215,683137549,98.29,secondary_link
118400941,118400958,125.494,residential
118400941,118911283,62.63199999999999,residential
118400941,118506369,2450.777,residential
118400958,118401101,731.593,residential
118400958,118401111,832.3669999999998,residential
