src,dst,weight,highway
334,357,182.283,residential
334,356,100.697,residential
335,336,26.542,residential
335,402,101.819,residential
336,41245,46.179,residential
336,586,158.125,residential
337,338,46.247,residential
337,41248,61.303,residential
337,11665,189.523,residential
338,403,99.873,residential
339,11366,208.318,residential
339,556,32.257,tertiary
340,58289,71.582,residential
341,11222,15.182,cycleway
341,22597,23.171,service
342,675,122.315,tertiary
342,53672,48.294,tertiary
343,71600,287.384,residential
343,40361,103.627,tertiary
343,48261,26.208,tertiary
344,71596,25.453,residential
344,71600,4.503,residential
344,71599,6.831,residential
344,61266,53.671,residential
345,346,167.357,residential
345,71577,6.16,residential
345,71576,5.787,residential
345,22770,102.365,residential
346,71542,4.715,residential
346,71543,7.007,residential
346,71558,6.481,residential
347,71575,11.298,residential
349,350,109.074,residential
349,51196,283.926,residential
350,387,176.08399999999995,residential
350,51197,189.847,residential
351,48406,58.831,path
351,352,167.349,residential
353,786,23.7,residential
353,354,291.48,residential
354,668,6.988,residential
354,355,353.461,residential
354,19054,57.586000000000006,residential
356,402,32.853,residential
356,373,33.864,residential
356,32698,70.038,residential
357,358,92.071,residential
357,481,168.68,residential
358,32697,6.305,residential
358,32629,115.635,service
359,32628,45.692,residential
359,32690,151.29,residential
360,361,101.515,residential
360,766,290.539,residential
362,363,105.256,residential
362,731,142.228,residential
363,18208,137.093,residential
363,628,85.25,residential
364,22056,6.925,residential
364,22061,11.942,residential
364,572,13.403,tertiary
364,22055,17.069,tertiary
365,366,109.939,residential
365,15749,216.949,residential
365,574,206.3,residential
367,368,92.455,residential
367,443,97.19,residential
367,75350,130.111,residential
368,58426,66.255,residential
368,58287,95.268,residential
369,58426,71.157,residential
369,444,100.08,tertiary
369,814,130.154,tertiary
369,370,132.027,residential
370,32870,51.111,residential
370,456,113.256,residential
371,463,22.799,residential
371,731,137.752,tertiary
371,60091,200.102,tertiary
372,373,194.196,residential
372,800,109.595,residential
372,32025,50.482,residential
373,40557,34.366,residential
374,71754,52.711,residential
374,375,82.95599999999999,residential
374,68264,88.679,residential
374,71728,79.037,residential
375,58296,35.196,residential
375,723,85.772,residential
376,40137,138.532,residential
376,72333,13.327,residential
376,615,89.335,residential
377,378,18.259,residential
377,23150,93.035,residential
377,591,303.67600000000004,residential
378,33435,96.052,residential
378,379,202.597,residential
379,61136,10.168,residential
379,33438,175.511,residential
379,746,55.04600000000001,residential
380,67095,55.765,residential
380,518,101.004,residential
380,381,123.675,residential
381,382,64.5,residential
381,74566,100.788,residential
382,383,50.055,residential
382,67107,191.133,residential
383,74565,100.08,residential
383,384,60.944,residential
384,14549,123.40300000000002,residential
385,575,107.343,tertiary
385,74568,99.676,tertiary
386,51197,9.099,residential
386,776,98.136,tertiary
387,51198,115.653,residential
387,581,105.9,residential
387,388,175.702,residential
388,51199,311.28000000000003,residential
388,652,102.24,residential
388,48431,83.184,footway
389,51199,8.486,residential
389,778,141.934,tertiary
389,583,257.529,tertiary
390,553,70.278,residential
391,5799,228.218,residential
392,393,120.343,residential
392,471,591.484,residential
393,428,122.669,residential
393,656,405.916,residential
394,787,98.746,tertiary
394,395,59.341,tertiary
395,60149,131.81,tertiary
395,52656,159.457,residential
396,397,106.124,residential
396,540,119.671,tertiary
396,57874,162.144,residential
397,32128,19.86,residential
397,833,103.554,residential
398,644,123.291,residential
398,399,183.833,residential
399,644,88.07,tertiary
400,72323,10.83,residential
400,72324,6.712,tertiary
400,72328,72.335,tertiary
401,72300,5.949,residential
401,11643,47.273,residential
401,72299,7.989,residential
401,40557,181.727,residential
402,65893,80.57,residential
403,404,99.717,residential
403,41242,80.603,residential
404,61037,7.729,residential
404,61040,7.506,residential
404,11651,124.815,residential
405,39189,12.921,residential
406,22554,7.913,tertiary
407,408,58.991,residential
407,682,78.636,secondary
408,33253,34.514,service
408,409,28.073,residential
409,74097,133.449,residential
409,14061,208.459,residential
410,14061,30.621,residential
410,74096,71.005,residential
410,411,89.493,residential
411,412,13.886,residential
411,74096,15.976,residential
412,14864,41.383,residential
412,33248,64.463,residential
412,33227,259.296,residential
413,414,238.913,residential
413,539,203.739,tertiary
413,39239,82.577,tertiary
414,13957,106.123,residential
414,62690,74.97000000000001,residential
415,418,31.098,residential
416,417,191.399,residential
416,645,86.449,secondary
418,419,78.225,residential
420,48239,5.816,residential
420,749,75.352,tertiary
420,48240,7.626,tertiary
421,422,122.115,residential
421,442,192.921,residential
421,21406,69.537,residential
422,13993,8.245,path
423,48241,7.264,residential
423,48240,12.526,tertiary
423,748,101.084,tertiary
424,449,89.216,residential
424,425,88.386,residential
424,626,67.738,residential
424,448,174.459,residential
425,426,198.613,residential
425,513,206.434,residential
426,427,385.959,residential
426,686,92.181,residential
427,69391,6.173,residential
427,514,138.289,residential
427,40922,332.357,residential
428,429,108.539,residential
429,430,146.824,residential
429,711,590.641,residential
430,431,75.199,residential
430,576,198.851,residential
431,831,27.012,residential
432,11362,171.607,residential
433,13272,10.576,tertiary
433,22093,1.443,tertiary
433,13271,11.279,tertiary
434,13274,10.304,tertiary
434,435,159.51,tertiary
434,13273,13.41,tertiary
435,436,210.951,residential
436,22100,81.984,residential
437,64498,4.47,residential
437,683,105.936,residential
438,584,64.223,residential
438,65221,371.567,residential
440,36009,27.122,tertiary
440,36012,7.046,tertiary
440,441,61.59,tertiary
440,512,432.827,tertiary
442,21405,98.294,residential
442,33622,105.387,residential
442,13397,159.09999999999997,cycleway
443,560,117.545,residential
443,65693,65.22,residential
444,60164,38.57,residential
444,710,118.009,tertiary
444,445,127.817,residential
445,32870,46.461,residential
445,32872,17.743,residential
445,631,110.798,residential
446,794,104.494,residential
446,14553,58.873,residential
446,447,131.518,residential
446,32872,134.623,residential
447,19382,70.982,residential
447,479,106.061,residential
448,563,300.67,tertiary
448,452,234.861,tertiary
449,686,284.67,residential
450,451,139.865,residential
450,457,21.106,residential
450,815,100.688,residential
451,478,103.732,residential
452,453,164.729,residential
453,626,141.137,residential
453,454,135.462,residential
454,763,217.501,residential
454,551,234.426,residential
454,13786,131.007,residential
455,13786,12.552,residential
455,782,93.081,residential
455,552,174.065,residential
456,457,140.506,residential
456,630,19.755,residential
457,65915,50.952,residential
458,459,136.105,residential
458,555,268.595,tertiary
459,460,139.995,residential
459,680,222.037,residential
459,61154,63.618,residential
460,718,218.077,residential
460,461,198.142,residential
460,65627,179.089,residential
461,462,65.739,secondary
461,812,207.575,secondary
462,785,207.465,secondary
462,65940,133.35,residential
464,61782,59.508,residential
464,829,18.812,residential
464,637,127.497,residential
464,465,203.611,residential
465,604,127.285,residential
466,67615,3.938,tertiary
466,467,171.49200000000002,residential
466,22555,33.704,tertiary
467,468,178.28900000000002,residential
467,15403,58.242,footway
468,22554,9.013,tertiary
468,608,57.876,tertiary
469,33476,15.147,secondary
469,797,125.493,secondary
469,22623,225.73,residential
470,69310,12.666,residential
470,56778,134.588,tertiary
471,472,120.911,residential
471,534,100.767,residential
472,473,112.813,residential
472,535,106.226,residential
472,656,174.855,residential
473,832,42.767,residential
474,42866,134.063,residential
475,476,105.783,residential
475,484,226.398,residential
475,483,170.14,residential
476,729,226.345,residential
476,531,172.102,residential
477,478,126.632,residential
477,550,102.351,tertiary
478,815,136.401,residential
480,481,76.427,residential
480,11645,50.454,residential
480,41255,66.049,residential
481,41256,59.613,residential
482,483,185.391,residential
482,745,104.754,residential
482,52818,171.293,residential
483,531,104.436,residential
484,729,105.783,residential
485,568,33.543,residential
486,487,91.967,residential
487,523,99.085,residential
487,19288,26.822,residential
488,19288,17.416,residential
