src,dst,weight,highway
358,13718,49.318,residential
358,2028,100.551,residential
359,13730,50.493,residential
359,1003,53.319,residential
359,2029,100.543,residential
360,13737,53.538,residential
360,13730,51.729,residential
360,2257,99.043,residential
360,2030,100.556,residential
361,21278,19.813,residential
361,13737,85.953,residential
361,21279,42.718,residential
361,13743,53.055,residential
362,363,104.874,residential
362,21282,64.214,residential
362,25547,48.871,residential
362,13747,53.07,residential
363,364,110.082,residential
363,13750,53.048,residential
364,21248,46.143,residential
365,1436,106.215,residential
367,6319,113.568,tertiary
367,368,76.458,residential
367,2178,57.227,tertiary
368,6620,40.937,residential
368,12145,37.551,footway
369,14868,108.328,tertiary
369,9129,105.832,tertiary
369,5318,104.74,tertiary
370,17344,51.392,residential
370,9141,40.726,residential
370,9120,40.434,residential
370,9128,214.483,residential
371,6073,148.758,residential
371,9126,46.6,residential
371,17354,70.429,residential
372,25700,102.904,residential
372,373,40.825,primary_link
372,10837,62.319,primary
372,2104,110.19,primary
373,20291,50.48,residential
373,8158,38.013,primary_link
374,25834,65.853,residential
374,8159,59.958,secondary
374,375,144.488,secondary
375,19992,70.594,residential
375,12171,43.332,secondary
376,12171,7.457,secondary
376,377,162.731,secondary
376,8160,31.755,tertiary
377,23986,43.637,residential
377,4432,13.021,secondary
378,24814,15.425,secondary
378,12168,17.152,residential
378,24813,53.099,secondary
379,24814,7.049,secondary
379,959,177.714,residential
379,380,148.958,secondary
380,381,77.813,secondary
380,2624,195.418,residential
380,12168,173.05999999999997,service
381,382,118.341,secondary
381,16412,164.606,residential
382,25056,74.38799999999999,secondary
382,26531,77.132,residential
383,20303,59.958,secondary
383,25410,54.639,secondary
383,16022,180.454,residential
384,25752,39.743,secondary
384,5245,82.334,residential
384,385,188.434,secondary
385,386,47.362,secondary
385,953,152.404,residential
386,4185,90.818,unclassified
386,25739,139.228,secondary
387,12107,22.892,service
387,388,141.368,secondary
387,12311,57.13,residential
388,8168,60.747,residential
388,10765,135.781,secondary
389,390,105.444,residential
389,25646,115.267,secondary
389,3960,56.941,secondary
390,16425,26.145,residential
390,15987,81.386,residential
390,16466,41.633,service
391,392,132.64,residential
391,3773,90.683,residential
391,4308,148.531,residential
392,393,122.65,residential
392,1588,167.786,residential
392,3748,121.715,residential
393,394,103.333,residential
393,1589,150.529,residential
394,1590,127.21,residential
394,8705,100.597,residential
395,8705,19.751,residential
395,18543,23.252,primary
395,2657,134.62,primary
396,618,61.284,unclassified
396,25965,245.683,service
397,14020,65.842,residential
397,3235,81.992,residential
397,11548,17.109,residential
398,14005,74.497,residential
398,11549,95.844,residential
398,3236,82.834,residential
398,14020,56.808,residential
399,1413,82.066,residential
399,1412,81.682,residential
399,13983,46.105,residential
399,13995,45.305,residential
400,1502,81.535,residential
400,1501,82.024,residential
400,13968,45.649,residential
400,13983,45.844,residential
401,3538,82.109,residential
401,13957,44.946,residential
401,13968,46.637,residential
401,3233,81.448,residential
402,13957,46.431,residential
402,3058,41.061,residential
402,11915,81.848,residential
403,24790,40.962,residential
403,24791,34.778,trunk
403,19930,52.467,trunk
403,19932,77.625,residential
404,405,34.404,residential
404,4484,89.742,residential
404,11743,22.697,residential
404,22812,42.651,residential
405,6557,102.461,primary
405,11743,41.647,primary
406,717,8.002,tertiary
406,21671,101.903,tertiary
406,18836,42.926,residential
407,408,150.148,residential
407,18836,72.945,residential
407,12824,48.255,residential
407,13210,47.891000000000005,residential
408,409,148.882,residential
408,13212,46.189,residential
408,12827,48.633,residential
409,410,100.642,residential
409,13214,45.682,residential
409,12834,48.453,residential
411,12781,35.712,residential
411,412,114.194,residential
412,413,112.664,residential
412,12782,48.7,residential
413,414,108.856,residential
413,2939,13.434,residential
413,12784,51.023,residential
414,415,110.775,residential
414,12787,54.577,residential
415,416,110.371,residential
415,12790,54.357,residential
416,417,110.371,residential
416,4585,45.664,residential
416,12793,54.508,residential
417,418,107.062,residential
417,12796,54.909,residential
418,419,112.439,residential
418,12799,54.842,residential
418,14964,30.994,residential
419,420,109.356,residential
419,13190,56.082,residential
419,12802,54.055,residential
420,421,109.778,residential
420,14786,45.381,tertiary
420,12805,55.613,tertiary
421,422,108.263,residential
421,12808,53.171,residential
422,423,155.352,residential
422,12811,56.025,residential
423,12818,55.2,residential
424,425,78.859,residential
424,6837,26.636,residential
424,10854,32.271,residential
425,12783,54.483,residential
425,4284,54.445,residential
425,426,109.437,residential
426,12786,56.202,residential
426,12788,54.254,residential
426,427,110.165,residential
427,12789,54.571,residential
427,12791,55.51,residential
427,428,108.994,residential
428,12792,53.391,residential
428,12794,55.988,residential
428,429,113.147,residential
429,12795,53.947,residential
429,12797,55.707,residential
429,430,109.146,residential
430,12798,56.6,residential
430,12800,52.719,residential
430,25544,46.871,residential
431,12801,57.037,residential
431,12803,53.477,residential
431,432,111.714,residential
431,25542,45.262,residential
432,12804,55.1,residential
432,12806,55.363,residential
432,433,110.391,residential
433,434,108.5,residential
433,12807,57.195,residential
433,12809,52.798,residential
434,12810,56.868,residential
434,12812,52.118,residential
434,12813,55.676,residential
435,12814,56.355,residential
435,12817,52.9,residential
435,436,155.707,residential
435,12813,55.394,residential
436,437,156.35,residential
436,12819,54.663,residential
436,12820,56.238,residential
437,12826,54.912,tertiary
437,12823,54.793,tertiary
