id,lon,lat,highway
47278,-115.1070626,36.1811318,"[2, 0, 2]"
47279,-115.1070669,36.1809841,"[2, 0, 2]"
47280,-115.1072108,36.1809013,"[2, 0, 2]"
47281,-115.1073242,36.1809106,"[2, 0, 2]"
47282,-115.1074097,36.1811379,"[2, 0, 2]"
47283,-115.107436,36.1809902,"[2, 0, 2]"
47284,-115.1070878,36.1805077,"[0, 0, 3]"
47285,-115.1070668,36.1799751,"[0, 0, 2]"
47286,-115.1069775,36.1805088,"[0, 0, 3]"
47287,-115.1062067,36.1804288,"[0, 0, 3]"
47288,-115.1059526,36.1798939,"[0, 0, 3]"
47289,-115.1036114,36.180765,"[0, 0, 3]"
47290,-115.1005891,36.1796125,"[0, 0, 1]"
47291,-115.1036834,36.1788396,"[0, 0, 3]"
47292,-115.1034446,36.1792408,"[0, 0, 3]"
47293,-115.1034633,36.177649,"[0, 0, 3]"
47294,-115.103314,36.1774101,"[0, 0, 3]"
47295,-115.1049311,36.1808895,"[0, 0, 3]"
47296,-115.1049372,36.1811578,"[0, 0, 2]"
47297,-115.1086985,36.1809487,"[0, 0, 2]"
47298,-115.1081634,36.1809444,"[0, 2, 2]"
47299,-115.1087033,36.1812104,"[0, 0, 2]"
47300,-115.1086996,36.1810101,"[2, 0, 2]"
47301,-115.1087023,36.1811594,"[2, 0, 2]"
47302,-115.304702,36.1953627,"[0, 0, 2]"
47303,-115.3049317,36.1951551,"[0, 0, 3]"
47304,-115.3060936,36.1952365,"[0, 0, 2]"
47305,-115.3046121,36.1953593,"[0, 0, 2]"
47306,-115.3046539,36.1953609,"[0, 2, 2]"
47307,-115.3062827,36.195196,"[0, 0, 2]"
47308,-115.3063367,36.195452,"[0, 0, 3]"
47309,-115.3071883,36.1951733,"[0, 0, 3]"
47310,-115.3086469,36.196431,"[0, 0, 3]"
47311,-115.3161072,36.1986053,"[0, 0, 3]"
47312,-115.3062596,36.1950055,"[0, 0, 3]"
47313,-115.3062737,36.194774,"[0, 0, 2]"
47314,-115.3063111,36.1948862,"[0, 0, 3]"
47315,-115.3060713,36.1950093,"[0, 0, 4]"
47316,-115.3060733,36.1949408,"[0, 0, 4]"
47317,-115.306077,36.1948185,"[0, 0, 4]"
47318,-115.3061661,36.1950065,"[2, 0, 2]"
47319,-115.306187,36.1947657,"[2, 0, 2]"
47320,-115.3050109,36.1950141,"[0, 0, 3]"
47321,-115.3049007,36.1958206,"[0, 0, 3]"
47322,-115.3049989,36.1951586,"[0, 0, 4]"
47323,-115.3049257,36.1952544,"[0, 0, 3]"
47324,-115.3049907,36.1952578,"[0, 0, 4]"
47325,-115.3053116,36.1952747,"[0, 0, 3]"
47326,-115.3053274,36.1950638,"[0, 0, 3]"
47327,-115.305319,36.1951755,"[0, 0, 4]"
47328,-115.3055953,36.1952896,"[0, 0, 3]"
47329,-115.3056021,36.1951905,"[0, 0, 3]"
47330,-115.3059551,36.1958736,"[0, 0, 3]"
47331,-115.3060621,36.1962716,"[0, 0, 3]"
47332,-115.3046417,36.1961833,"[0, 0, 3]"
47333,-115.3042282,36.1960137,"[0, 0, 3]"
47334,-115.3045352,36.1954168,"[0, 0, 3]"
47335,-115.3045409,36.1953564,"[0, 0, 3]"
47336,-115.3033598,36.1935605,"[0, 0, 3]"
47337,-115.3039895,36.1945338,"[0, 0, 3]"
47338,-115.3038725,36.194836,"[0, 0, 3]"
47339,-115.3034816,36.1940305,"[0, 0, 1]"
47340,-115.3088324,36.1958534,"[0, 0, 3]"
47341,-115.3089403,36.1965546,"[0, 0, 3]"
47342,-115.311456,36.1984497,"[0, 0, 3]"
47343,-115.3157913,36.1982835,"[0, 0, 3]"
47344,-115.3157252,36.1979346,"[0, 0, 3]"
47345,-115.3158537,36.1997178,"[0, 0, 3]"
47346,-115.3159172,36.1983036,"[0, 0, 3]"
47347,-115.3168683,36.1985539,"[0, 0, 1]"
47348,-115.316548,36.1984128,"[0, 0, 3]"
47349,-115.1993141,36.1840681,"[0, 0, 2]"
47350,-115.265956,36.1660043,"[1, 0, 0]"
47351,-115.2027146,36.1902087,"[0, 2, 0]"
47352,-115.2026989,36.1912851,"[0, 2, 0]"
47353,-115.2291082,36.3204698,"[2, 0, 0]"
47354,-115.167517,36.1462641,"[2, 1, 0]"
47355,-115.1680585,36.1466058,"[0, 1, 0]"
47356,-115.1671171,36.1470546,"[0, 1, 2]"
47357,-115.167604,36.1472038,"[0, 1, 0]"
47358,-115.1663349,36.1482519,"[0, 1, 2]"
47359,-115.1646799,36.150148,"[0, 1, 2]"
47360,-115.1651214,36.1503823,"[0, 1, 0]"
47361,-115.1619653,36.1526068,"[2, 1, 0]"
47362,-115.1623036,36.1527607,"[0, 3, 0]"
47363,-115.1626344,36.1523907,"[0, 3, 0]"
47364,-115.1649627,36.149828,"[0, 0, 2]"
47365,-115.1648123,36.1499981,"[0, 0, 2]"
47366,-115.165301,36.1475061,"[3, 2, 0]"
47367,-115.1644493,36.1471676,"[0, 1, 0]"
47368,-115.1647863,36.1482646,"[2, 1, 0]"
47369,-115.1646506,36.1482151,"[0, 3, 0]"
47370,-115.1644311,36.1485723,"[0, 3, 0]"
47371,-115.1645506,36.1486253,"[2, 1, 0]"
47372,-115.1650988,36.1477864,"[2, 1, 0]"
47373,-115.1637946,36.1495076,"[0, 1, 0]"
47374,-115.1642329,36.1491114,"[2, 1, 0]"
47375,-115.164091,36.1490514,"[0, 3, 0]"
47376,-115.2240188,36.1601258,"[2, 1, 0]"
47377,-115.2809907,36.1955535,"[0, 4, 0]"
47378,-115.2806694,36.1955854,"[0, 3, 0]"
47379,-115.2806642,36.1960155,"[0, 3, 0]"
47380,-115.2808843,36.1960238,"[0, 3, 0]"
47381,-115.2827243,36.1952775,"[0, 1, 0]"
47382,-115.280897,36.1955998,"[0, 3, 0]"
47383,-115.2800647,36.1955317,"[0, 1, 0]"
47384,-115.4232313,36.3065483,"[1, 0, 0]"
47385,-115.1699621,36.1819605,"[2, 1, 0]"
47386,-115.1702316,36.1819652,"[0, 2, 0]"
47387,-115.2379422,36.2805912,"[2, 1, 0]"
47388,-115.2398399,36.2811778,"[0, 1, 0]"
47389,-115.2037906,36.1882371,"[2, 1, 0]"
47390,-115.20376,36.1880573,"[0, 2, 0]"
47391,-115.2032634,36.188091,"[0, 2, 0]"
47392,-115.2032955,36.1882438,"[2, 1, 0]"
47393,-115.2060463,36.1888285,"[2, 1, 0]"
47394,-115.205308,36.1888319,"[0, 1, 0]"
47395,-115.2058407,36.1888302,"[0, 3, 0]"
47396,-115.2058413,36.1892948,"[0, 3, 0]"
47397,-115.2055094,36.1888319,"[0, 3, 0]"
47398,-115.2060263,36.1892961,"[2, 1, 0]"
47399,-115.2060156,36.1895445,"[2, 1, 0]"
47400,-115.2049205,36.1894541,"[0, 1, 0]"
47401,-115.2038323,36.1882366,"[2, 1, 0]"
47402,-115.2038359,36.1884586,"[0, 1, 1]"
47403,-115.1621283,36.2027611,"[0, 3, 0]"
47404,-115.1621002,36.2029322,"[2, 1, 0]"
47405,-115.1623559,36.2016665,"[0, 3, 0]"
47406,-115.1618029,36.2012586,"[0, 3, 0]"
47407,-115.1647803,36.2012677,"[0, 1, 0]"
47408,-115.1621128,36.202339,"[0, 3, 0]"
47409,-115.1616397,36.2019809,"[0, 3, 0]"
47410,-115.1618707,36.2021557,"[0, 4, 0]"
47411,-115.218879,36.1448366,"[2, 1, 0]"
47412,-115.2184485,36.1444576,"[2, 0, 0]"
47413,-115.2487105,36.2093281,"[0, 3, 0]"
47414,-115.2475282,36.2092809,"[0, 4, 0]"
47415,-115.249944,36.2083575,"[2, 1, 0]"
47416,-115.25027,36.2084977,"[0, 3, 0]"
47417,-115.2506243,36.2079711,"[0, 3, 0]"
47418,-115.2503085,36.2078319,"[2, 1, 0]"
47419,-115.2511597,36.2088513,"[0, 2, 0]"
47420,-115.2014237,36.1773597,"[2, 1, 0]"
47421,-115.2007289,36.1773566,"[2, 1, 0]"
47422,-115.2014222,36.178234,"[0, 2, 0]"
47423,-115.2007343,36.1782386,"[0, 2, 0]"
47424,-115.2089094,36.2129686,"[0, 3, 0]"
47425,-115.2090721,36.2129583,"[0, 1, 0]"
47426,-115.153316,36.1534521,"[0, 2, 2]"
47427,-115.2536879,36.2038749,"[0, 0, 2]"
