id,lon,lat,highway
20895,-2.163226,53.4722626,"[0, 1, 0]"
20896,-2.1797041,53.4722849,"[0, 3, 0]"
20897,-2.179854,53.4723029,"[0, 1, 0]"
20898,-2.1762381,53.4724452,"[0, 3, 0]"
20899,-2.1762288,53.4725162,"[0, 1, 0]"
20900,-2.1773256,53.4725263,"[0, 3, 0]"
20901,-2.1641424,53.4725715,"[0, 1, 0]"
20902,-2.16462,53.4725716,"[0, 1, 2]"
20903,-2.1781753,53.4725774,"[0, 1, 0]"
20904,-2.1603913,53.4726275,"[0, 1, 0]"
20905,-2.1773037,53.4726358,"[0, 2, 0]"
20906,-2.1791938,53.4727444,"[2, 1, 0]"
20907,-2.1785822,53.4727335,"[2, 1, 0]"
20908,-2.1665114,53.4727227,"[0, 1, 0]"
20909,-2.1657393,53.4728855,"[2, 0, 1]"
20910,-2.1666293,53.4729096,"[2, 1, 0]"
20911,-2.1659548,53.4731344,"[0, 3, 0]"
20912,-2.1649295,53.4731403,"[0, 2, 0]"
20913,-2.1661893,53.4731955,"[0, 4, 0]"
20914,-2.165276,53.4732359,"[0, 2, 0]"
20915,-2.1663904,53.4732479,"[0, 3, 0]"
