id,lon,lat,highway
312,-1.157086,52.9434917,"[2, 0, 1]"
313,-1.1543308,52.9448089,"[2, 0, 0]"
314,-1.1469023,52.9464552,"[2, 0, 2]"
315,-1.1417623,52.9464694,"[3, 1, 0]"
316,-1.2167812,52.9387441,"[2, 1, 0]"
317,-1.1258627,52.9505153,"[4, 0, 0]"
318,-1.1252286,52.9497242,"[3, 0, 0]"
319,-1.1334015,52.9490073,"[2, 0, 0]"
320,-1.135623,52.9514798,"[3, 0, 0]"
321,-1.1384688,52.951263,"[4, 0, 0]"
322,-1.1402867,52.9498835,"[3, 0, 0]"
323,-1.1595248,52.9722395,"[3, 0, 0]"
324,-1.157699,52.9701066,"[3, 0, 0]"
325,-1.1556544,52.9685068,"[3, 0, 0]"
326,-1.1533835,52.970828,"[4, 0, 0]"
327,-1.1539009,52.9714887,"[3, 0, 0]"
328,-1.1536976,52.9693674,"[2, 0, 1]"
329,-1.1373766,52.9535925,"[3, 1, 0]"
330,-1.1367533,52.9527672,"[3, 0, 0]"
331,-1.1391486,52.9533434,"[3, 0, 0]"
332,-1.1412063,52.9548518,"[2, 0, 1]"
333,-1.1516574,52.9631682,"[3, 0, 0]"
334,-1.148324,52.9600479,"[5, 0, 0]"
335,-1.1460921,52.9583416,"[3, 0, 0]"
336,-1.1464269,52.9568893,"[2, 0, 1]"
337,-1.1448036,52.9553567,"[2, 0, 2]"
338,-1.1503147,52.9512034,"[0, 1, 3]"
339,-1.1494562,52.9504272,"[0, 0, 3]"
340,-1.1496243,52.9503938,"[0, 1, 1]"
341,-1.1517127,52.9508007,"[2, 0, 2]"
342,-1.1512759,52.9508881,"[0, 0, 3]"
343,-1.151513,52.9512853,"[0, 0, 3]"
344,-1.1514604,52.9514195,"[0, 0, 3]"
345,-1.151833,52.952259,"[1, 0, 2]"
346,-1.1526119,52.9518389,"[3, 0, 1]"
347,-1.1518184,52.9507297,"[2, 1, 1]"
348,-1.1510699,52.9496692,"[2, 0, 1]"
349,-1.1249351,52.9509085,"[4, 0, 0]"
350,-1.124476,52.9506075,"[3, 0, 0]"
351,-1.1407377,52.9501305,"[3, 0, 0]"
352,-1.1408878,52.9500546,"[3, 0, 0]"
353,-1.1462068,52.9495986,"[2, 0, 0]"
354,-1.1460446,52.949339,"[2, 0, 0]"
355,-1.1554568,52.9743834,"[3, 0, 0]"
356,-1.1603465,52.9730066,"[3, 0, 0]"
357,-1.1549483,52.9703855,"[1, 0, 1]"
358,-1.1563182,52.9698911,"[2, 0, 1]"
359,-1.1571577,52.9739052,"[3, 0, 0]"
360,-1.1591993,52.9733292,"[3, 0, 0]"
361,-1.1594506,52.9736463,"[3, 0, 0]"
362,-1.1574082,52.9742248,"[4, 0, 0]"
363,-1.1576457,52.9745308,"[3, 0, 0]"
364,-1.159859,52.9735306,"[3, 0, 0]"
365,-1.1601193,52.9738817,"[3, 0, 0]"
366,-1.1589832,52.9737809,"[3, 0, 0]"
367,-1.1592507,52.9741096,"[3, 0, 0]"
368,-1.159668,52.9740001,"[3, 0, 0]"
369,-1.1598674,52.974281,"[1, 1, 0]"
370,-1.1566673,52.9735181,"[1, 0, 1]"
371,-1.1586461,52.9711933,"[3, 0, 0]"
372,-1.1576069,52.9700104,"[3, 0, 0]"
373,-1.1571579,52.9695847,"[3, 0, 0]"
374,-1.1564187,52.9689883,"[3, 0, 0]"
375,-1.1541631,52.9719718,"[3, 0, 0]"
376,-1.1562834,52.9712639,"[1, 0, 0]"
377,-1.1556251,52.9714889,"[1, 0, 0]"
378,-1.1667144,52.9201794,"[3, 0, 0]"
379,-1.1653439,52.920802,"[3, 0, 0]"
380,-1.1663924,52.9217103,"[2, 1, 0]"
381,-1.1585965,52.9256386,"[4, 0, 0]"
382,-1.1452827,52.9631806,"[3, 0, 0]"
383,-1.1451934,52.9633953,"[2, 0, 1]"
384,-1.1408066,52.9496506,"[3, 0, 0]"
385,-1.1402636,52.949991,"[3, 0, 0]"
386,-1.1392216,52.9504283,"[3, 0, 0]"
387,-1.1387273,52.9526266,"[3, 0, 0]"
388,-1.138737,52.9523338,"[2, 0, 0]"
389,-1.1367927,52.953871,"[4, 0, 0]"
390,-1.136278,52.9543388,"[2, 0, 1]"
391,-1.135762,52.9547862,"[3, 0, 1]"
392,-1.1349539,52.9551964,"[3, 0, 0]"
393,-1.1303722,52.9569901,"[3, 0, 0]"
394,-1.1199894,52.9623367,"[4, 0, 0]"
395,-1.1373589,52.9748997,"[3, 0, 0]"
396,-1.1359202,52.9762327,"[3, 0, 0]"
397,-1.1359827,52.977447,"[3, 1, 0]"
398,-1.127166,52.981541,"[3, 0, 0]"
399,-1.1264455,52.9815664,"[3, 0, 0]"
400,-1.1206028,52.9664067,"[3, 0, 0]"
401,-1.1795336,52.9445698,"[2, 0, 1]"
402,-1.1552782,52.9540282,"[3, 0, 0]"
403,-1.1552078,52.9544835,"[3, 0, 0]"
404,-1.1549154,52.9542104,"[3, 0, 0]"
405,-1.1549538,52.9541535,"[3, 0, 0]"
406,-1.1553026,52.954496,"[3, 0, 0]"
407,-1.155604,52.9542916,"[3, 0, 0]"
408,-1.1512424,52.9576596,"[2, 1, 1]"
409,-1.1456952,52.9579566,"[3, 0, 0]"
410,-1.154189,52.9531206,"[2, 0, 1]"
411,-1.1527324,52.9517217,"[3, 1, 0]"
412,-1.1507815,52.9487659,"[2, 0, 0]"
413,-1.1462081,52.9488965,"[0, 0, 2]"
414,-1.1537372,52.951031,"[0, 3, 0]"
415,-1.1538727,52.9509644,"[0, 3, 0]"
416,-1.1551155,52.9519731,"[0, 0, 3]"
417,-1.154803,52.9524188,"[0, 1, 3]"
418,-1.1386142,52.9400775,"[4, 0, 0]"
419,-1.1384118,52.9403311,"[3, 0, 0]"
420,-1.1328509,52.9442953,"[4, 0, 0]"
421,-1.1368785,52.9415901,"[2, 1, 1]"
422,-1.1351403,52.9425682,"[2, 1, 0]"
423,-1.1308864,52.9465167,"[3, 0, 0]"
424,-1.130702,52.9467884,"[3, 0, 0]"
425,-1.1308481,52.9467289,"[2, 0, 2]"
426,-1.1296631,52.9465645,"[3, 0, 0]"
427,-1.1296029,52.9462728,"[3, 0, 0]"
428,-1.1305515,52.9461476,"[2, 0, 2]"
429,-1.1499912,52.9492096,"[2, 0, 0]"
430,-1.1542048,52.948407,"[3, 0, 0]"
431,-1.2301673,52.9473554,"[3, 0, 0]"
432,-1.1401715,52.9507244,"[3, 0, 0]"
433,-1.1402339,52.9508609,"[3, 0, 1]"
434,-1.1405588,52.9518921,"[2, 0, 1]"
435,-1.1409218,52.9532737,"[2, 1, 1]"
436,-1.1412028,52.9536978,"[2, 0, 2]"
437,-1.141812,52.9542834,"[2, 0, 1]"
438,-1.1386457,52.951245,"[2, 0, 2]"
439,-1.1313463,52.9468525,"[2, 0, 0]"
440,-1.1317286,52.9470778,"[2, 0, 0]"
441,-1.1323447,52.9474682,"[2, 0, 0]"
442,-1.1329323,52.9482091,"[2, 0, 0]"
443,-1.1691806,52.9276228,"[2, 0, 0]"
444,-1.1657691,52.9299527,"[2, 0, 0]"
445,-1.1645298,52.9302177,"[3, 0, 0]"
446,-1.1670818,52.9262637,"[3, 0, 0]"
447,-1.1689835,52.9295655,"[3, 0, 0]"
448,-1.1685287,52.9291565,"[3, 0, 0]"
449,-1.1695524,52.9287419,"[3, 0, 0]"
450,-1.1700991,52.92926,"[3, 0, 0]"
451,-1.1685803,52.9290578,"[3, 0, 0]"
452,-1.1688013,52.9295198,"[3, 0, 0]"
