id,lon,lat,highway1,highway2,highway3,highway4,highway5
369,-92.3375429,34.7839561,0,0,4,0,1
370,-92.3374129,34.7842155,0,0,0,0,3
371,-92.430009,34.76225,0,0,0,0,2
372,-92.429995,34.76279,0,0,4,0,2
373,-92.431225,34.75715,0,0,0,0,2
374,-92.431201,34.757065,0,0,0,0,6
375,-92.431437,34.756885,0,0,0,0,6
376,-92.431533,34.756847,0,0,0,0,4
377,-92.431391,34.756344,0,0,0,0,6
378,-92.431481,34.756358,0,0,0,0,4
379,-92.432936,34.755235,0,0,0,0,4
380,-92.433025,34.755297,0,0,0,0,6
381,-92.2817467,34.707874,3,0,0,0,0
382,-92.2700923,34.7060276,2,0,0,0,0
383,-92.316523,34.761233,0,0,0,0,4
384,-92.271763,34.738202,0,2,0,1,0
385,-92.2710498,34.7379729,0,4,0,0,0
386,-92.277256,34.7379433,4,0,0,0,2
387,-92.270175,34.737617,0,3,0,0,0
388,-92.2699,34.737739,0,3,0,0,0
389,-92.345166,34.69815,0,6,0,0,0
390,-92.3455427,34.6986561,0,3,0,0,0
391,-92.3457149,34.697813,0,3,0,0,0
392,-92.3459139,34.6978044,0,2,1,0,0
393,-92.340634,34.696046,0,0,0,0,4
394,-92.340206,34.695214,0,0,0,0,4
395,-92.336778,34.71845,4,0,0,0,0
396,-92.275898,34.738427,2,0,0,0,2
397,-92.2766835,34.7387714,3,0,0,0,0
398,-92.2770537,34.7389091,6,0,0,0,0
399,-92.277673,34.739072,2,1,0,0,0
400,-92.3453791,34.7560025,0,0,4,0,2
401,-92.38552,34.785744,0,0,0,0,2
402,-92.385359,34.7863,0,0,0,0,6
403,-92.3893595,34.7872078,4,0,0,0,0
404,-92.391031,34.787348,3,0,0,0,0
405,-92.342445,34.715915,0,3,0,0,0
406,-92.4076974,34.733751,0,0,4,0,2
407,-92.408436,34.733779,0,0,0,0,2
408,-92.408679,34.650385,0,0,0,2,0
409,-92.38514,34.667071,0,5,0,0,0
410,-92.306558,34.734563,0,0,0,0,2
411,-92.2824744,34.7426616,0,4,0,0,0
412,-92.366448,34.755316,0,0,0,0,6
413,-92.366751,34.755484,0,0,0,0,6
414,-92.36756,34.753535,0,5,0,0,0
415,-92.367668,34.75315,0,6,0,0,0
