src,dst,weight,highway
308,21268,11.985,secondary
308,42233,11.495,secondary
309,31741,10.606,residential
309,21807,13.636,secondary
309,21743,6.874,residential
309,21811,6.49,secondary
310,21746,7.036,secondary
310,21557,10.831,secondary
310,21562,9.272,secondary
310,31744,8.402,secondary
311,21603,10.643,secondary
311,31747,9.071,secondary
311,21610,13.854,secondary
311,21750,7.064,secondary
312,21845,6.684,secondary
312,14219,9.661,residential
312,21851,7.556,tertiary
312,31750,7.487,residential
313,21858,17.54,secondary
313,41093,10.247,secondary
313,17062,11.752,secondary
313,41112,14.987,secondary
314,17571,12.349,residential
314,17573,7.139,tertiary
314,17569,9.277,service
314,42888,242.813,tertiary
315,17579,8.018,residential
315,17578,8.941,residential
315,17383,8.025,tertiary
315,17398,7.251,tertiary
316,6683,17.601,tertiary
317,43415,11.049,tertiary
317,19976,94.248,residential
317,12233,112.029,secondary_link
317,6688,203.575,secondary_link
318,12286,26.231,tertiary
318,7320,148.277,tertiary
319,825,141.807,residential
319,12287,43.385,tertiary
319,43311,59.112,residential
319,12286,40.942,tertiary
320,321,123.579,tertiary
320,3201,140.811,tertiary
320,43311,25.23,residential
320,7562,35.944,service
321,322,30.69,tertiary
321,10064,26.72,tertiary
322,9953,58.144,tertiary
322,29902,8.243,residential
323,10016,60.735,tertiary
323,9953,56.387,tertiary
323,29904,8.518,residential
324,10028,55.809,tertiary
324,10016,57.844,tertiary
324,29906,8.513,tertiary
325,10003,56.498,tertiary
325,10028,58.156,tertiary
325,29909,8.686,residential
326,7603,5.571,tertiary
326,10003,57.277,tertiary
326,29911,9.338,residential
327,10021,49.797,tertiary
327,10051,53.579,tertiary
327,29916,9.157,residential
328,10038,50.572,tertiary
328,10021,49.994,tertiary
328,29918,8.457,residential
329,10009,51.25,tertiary
329,10038,50.505,tertiary
329,29921,8.953,residential
330,10060,49.916,tertiary
330,10009,49.493,tertiary
330,29923,8.504,residential
331,10060,49.938,tertiary
331,29928,8.653,residential
331,10035,51.933,residential
331,10070,57.888,tertiary
332,29932,8.284,residential
332,1177,205.936,residential
332,10070,42.521,tertiary
332,333,101.433,tertiary
333,3389,205.33,residential
333,29934,8.157,residential
333,10000,48.517,tertiary
334,10024,47.047,residential
334,10000,50.561,tertiary
334,12283,11.776,tertiary
334,29940,8.078,residential
335,48197,31.888,residential
335,29946,8.996,tertiary
335,48195,21.651,tertiary
336,22751,20.404,tertiary
336,10063,87.411,tertiary
337,22751,74.923,tertiary
337,40759,120.131,residential
337,338,103.252,tertiary
338,339,43.21,tertiary
339,37781,245.48900000000003,tertiary
340,35772,9.973,tertiary
340,35773,8.607,tertiary
340,35775,8.889,tertiary
340,35774,10.352,tertiary
341,35758,9.123,residential
341,35397,33.781,tertiary
341,34806,15.935,tertiary
342,35781,9.187,residential
342,38019,13.021,tertiary
342,35165,147.48,tertiary
343,35765,8.525,tertiary
343,35764,9.344,tertiary
343,35766,9.498,tertiary
343,35763,11.153,tertiary
344,35760,9.091,secondary
344,35762,9.674,tertiary
344,35761,7.675,secondary
345,346,39.847,residential
345,40673,52.18,service
346,12284,45.272,tertiary
346,23230,7.682,residential
346,12282,43.903,tertiary
347,348,198.548,residential
347,24770,8.44,residential
347,24755,8.151,residential
348,9763,149.213,residential
348,24771,8.741,residential
348,24757,7.517,residential
349,27595,8.379,residential
349,27596,8.12,residential
349,27588,7.962,residential
349,27606,8.621,residential
350,27593,8.789,residential
350,27594,8.466,residential
350,27603,8.331,residential
350,27585,8.53,residential
351,27591,8.419,residential
351,27592,7.797,residential
351,27600,8.807,residential
351,27582,8.197,residential
352,27590,10.055,residential
352,27597,8.763,tertiary
352,27580,8.228,tertiary
353,25312,9.15,residential
353,25313,7.394,residential
353,25310,8.851,residential
354,24763,8.749,residential
354,24764,7.954,residential
354,24766,9.129,residential
354,24751,8.173,residential
355,22857,29.464,residential
355,24768,9.674,tertiary
355,20236,7.684,tertiary
356,39019,15.771,residential
356,3178,352.294,residential
356,357,128.96099999999998,residential
357,1602,367.615,residential
357,358,159.056,residential
358,2111,149.111,residential
359,38984,8.151,residential
359,6820,64.6,tertiary
359,33698,52.219,tertiary
360,6820,39.421,tertiary
360,38983,8.307,residential
360,35764,96.878,tertiary
361,362,170.308,residential
361,8934,59.923,residential
361,8983,56.176,residential
362,363,47.568,residential
362,8925,55.088,residential
363,364,110.133,residential
363,8992,58.433,residential
364,29452,101.279,residential
364,8974,59.36,tertiary
364,8944,55.731,tertiary
365,366,125.025,residential
365,29452,11.451,residential
365,8924,59.256,residential
365,8966,55.108,residential
366,8958,67.726,residential
