id,lon,lat,highway
514,-76.949958,38.897689,"[3, 0, 0]"
515,-77.049299,38.9026614,"[2, 0, 2]"
516,-77.0494689,38.9027349,"[3, 0, 0]"
517,-77.0405079,38.9058651,"[3, 0, 0]"
518,-76.971402,38.895726,"[3, 0, 1]"
519,-76.971791,38.896095,"[3, 0, 0]"
520,-77.013315,38.942134,"[4, 0, 0]"
521,-77.0517182,38.9093292,"[3, 0, 0]"
522,-77.0524429,38.9096618,"[3, 0, 0]"
523,-76.985376,38.910336,"[3, 0, 0]"
524,-76.9582224,38.859418,"[2, 2, 0]"
525,-77.008485,38.8451395,"[2, 0, 0]"
526,-77.0461622,38.9147479,"[3, 0, 0]"
527,-77.0457974,38.9146099,"[3, 0, 0]"
528,-77.0345166,38.9191226,"[2, 0, 2]"
529,-77.051497,38.936321,"[2, 0, 0]"
530,-76.9563443,38.9003803,"[1, 1, 0]"
531,-77.0278986,38.8904832,"[3, 0, 0]"
532,-77.0278805,38.8919194,"[2, 0, 2]"
533,-77.0276543,38.8920917,"[3, 0, 0]"
534,-77.0121802,38.8996615,"[2, 0, 1]"
535,-77.0484579,38.9340003,"[4, 0, 0]"
